,longitude,latitude,season,thetao
167,105.91668701171876,-2.666664123535156,JJA,29.667261
168,105.91668701171876,-2.5833282470703125,JJA,29.69552
169,105.91668701171876,-2.5,JJA,29.82219
170,105.91668701171876,-1.5,JJA,29.89712
171,105.91668701171876,-1.4166641235351562,JJA,29.849417
172,106.0,-3.5833282470703125,JJA,29.499847
173,106.0,-3.5,JJA,29.479376
174,106.0,-3.416664123535156,JJA,29.52429
175,106.0,-3.3333282470703125,JJA,29.690119
176,106.0,-3.0,JJA,29.598137
177,106.0,-2.916664123535156,JJA,29.50192
178,106.0,-2.8333282470703125,JJA,29.607397
179,106.0,-1.5833282470703125,JJA,29.924171
180,106.0,-1.5,JJA,29.8573
181,106.0,-1.4166641235351562,JJA,29.828468
182,106.08334350585938,-3.5833282470703125,JJA,29.522875
183,106.08334350585938,-3.5,JJA,29.521849
184,106.08334350585938,-3.416664123535156,JJA,29.474808
185,106.08334350585938,-3.3333282470703125,JJA,29.535103
186,106.08334350585938,-3.25,JJA,29.562628
187,106.08334350585938,-3.166664123535156,JJA,29.569992
188,106.08334350585938,-3.0833282470703125,JJA,29.656385
189,106.08334350585938,-3.0,JJA,29.509192
190,106.08334350585938,-2.916664123535156,JJA,29.557533
191,106.08334350585938,-2.8333282470703125,JJA,29.695013
192,106.08334350585938,-1.75,JJA,29.911652
193,106.08334350585938,-1.6666641235351562,JJA,29.896101
194,106.08334350585938,-1.5833282470703125,JJA,29.828468
195,106.08334350585938,-1.5,JJA,29.794563
196,106.08334350585938,-1.4166641235351562,JJA,29.801674
197,106.16668701171876,-3.5833282470703125,JJA,29.54672
198,106.16668701171876,-3.5,JJA,29.562225
199,106.16668701171876,-3.416664123535156,JJA,29.51996
200,106.16668701171876,-3.3333282470703125,JJA,29.488993
201,106.16668701171876,-3.25,JJA,29.490652
202,106.16668701171876,-3.166664123535156,JJA,29.522963
203,106.16668701171876,-3.0833282470703125,JJA,29.505503
204,106.16668701171876,-3.0,JJA,29.469904
205,106.16668701171876,-2.916664123535156,JJA,29.60267
206,106.16668701171876,-2.166664123535156,JJA,29.858765
207,106.16668701171876,-2.0833282470703125,JJA,29.92601
208,106.16668701171876,-2.0,JJA,29.908865
209,106.16668701171876,-1.916664123535156,JJA,29.856873
210,106.16668701171876,-1.8333282470703125,JJA,29.862617
211,106.16668701171876,-1.75,JJA,29.81291
212,106.16668701171876,-1.6666641235351562,JJA,29.79325
213,106.16668701171876,-1.5833282470703125,JJA,29.774443
214,106.16668701171876,-1.5,JJA,29.7927
215,106.16668701171876,-1.4166641235351562,JJA,29.81328
216,106.25,-3.5833282470703125,JJA,29.547407
217,106.25,-3.5,JJA,29.55474
218,106.25,-3.416664123535156,JJA,29.563414
219,106.25,-3.3333282470703125,JJA,29.532677
220,106.25,-3.25,JJA,29.516357
221,106.25,-3.166664123535156,JJA,29.535303
222,106.25,-3.0833282470703125,JJA,29.48318
223,106.25,-3.0,JJA,29.553253
224,106.25,-2.916664123535156,JJA,29.700537
225,106.25,-2.3333282470703125,JJA,29.917969
226,106.25,-2.25,JJA,29.835304
227,106.25,-2.166664123535156,JJA,29.789276
228,106.25,-2.0833282470703125,JJA,29.783861
229,106.25,-2.0,JJA,29.760406
230,106.25,-1.916664123535156,JJA,29.712936
231,106.25,-1.8333282470703125,JJA,29.736061
232,106.25,-1.75,JJA,29.745249
233,106.25,-1.6666641235351562,JJA,29.743639
234,106.25,-1.5833282470703125,JJA,29.771406
235,106.25,-1.5,JJA,29.80387
236,106.25,-1.4166641235351562,JJA,29.819817
237,106.33334350585938,-3.5833282470703125,JJA,29.519167
238,106.33334350585938,-3.5,JJA,29.52691
239,106.33334350585938,-3.416664123535156,JJA,29.552002
240,106.33334350585938,-3.3333282470703125,JJA,29.542227
241,106.33334350585938,-3.25,JJA,29.541525
242,106.33334350585938,-3.166664123535156,JJA,29.522217
243,106.33334350585938,-3.0833282470703125,JJA,29.521873
244,106.33334350585938,-3.0,JJA,29.646416
245,106.33334350585938,-2.916664123535156,JJA,29.704687
246,106.33334350585938,-2.416664123535156,JJA,29.975975
247,106.33334350585938,-2.3333282470703125,JJA,29.879011
248,106.33334350585938,-2.25,JJA,29.744934
249,106.33334350585938,-2.166664123535156,JJA,29.708872
250,106.33334350585938,-2.0833282470703125,JJA,29.722998
251,106.33334350585938,-2.0,JJA,29.723755
252,106.33334350585938,-1.916664123535156,JJA,29.719704
253,106.33334350585938,-1.8333282470703125,JJA,29.737795
254,106.33334350585938,-1.75,JJA,29.755074
255,106.33334350585938,-1.6666641235351562,JJA,29.753103
256,106.33334350585938,-1.5833282470703125,JJA,29.78514
257,106.33334350585938,-1.5,JJA,29.804888
258,106.33334350585938,-1.4166641235351562,JJA,29.820168
259,106.41668701171876,-3.5833282470703125,JJA,29.533842
260,106.41668701171876,-3.5,JJA,29.545538
261,106.41668701171876,-3.416664123535156,JJA,29.548803
262,106.41668701171876,-3.3333282470703125,JJA,29.55259
263,106.41668701171876,-3.25,JJA,29.539385
264,106.41668701171876,-3.166664123535156,JJA,29.528212
265,106.41668701171876,-3.0833282470703125,JJA,29.58127
266,106.41668701171876,-3.0,JJA,29.725622
267,106.41668701171876,-2.5,JJA,29.974836
268,106.41668701171876,-2.416664123535156,JJA,29.867605
269,106.41668701171876,-2.3333282470703125,JJA,29.751526
270,106.41668701171876,-2.25,JJA,29.698439
271,106.41668701171876,-2.166664123535156,JJA,29.708794
272,106.41668701171876,-2.0833282470703125,JJA,29.732538
273,106.41668701171876,-2.0,JJA,29.73366
274,106.41668701171876,-1.916664123535156,JJA,29.724375
275,106.41668701171876,-1.8333282470703125,JJA,29.753181
276,106.41668701171876,-1.75,JJA,29.761557
277,106.41668701171876,-1.6666641235351562,JJA,29.75798
278,106.41668701171876,-1.5833282470703125,JJA,29.781128
279,106.41668701171876,-1.5,JJA,29.802511
280,106.41668701171876,-1.4166641235351562,JJA,29.822372
281,106.5,-3.5833282470703125,JJA,29.54965
282,106.5,-3.5,JJA,29.554827
283,106.5,-3.416664123535156,JJA,29.557993
284,106.5,-3.3333282470703125,JJA,29.551058
285,106.5,-3.25,JJA,29.538378
286,106.5,-3.166664123535156,JJA,29.557505
287,106.5,-3.0833282470703125,JJA,29.667679
288,106.5,-2.5,JJA,29.856958
289,106.5,-2.416664123535156,JJA,29.72706
290,106.5,-2.3333282470703125,JJA,29.692078
291,106.5,-2.25,JJA,29.697983
292,106.5,-2.166664123535156,JJA,29.711433
293,106.5,-2.0833282470703125,JJA,29.714197
294,106.5,-2.0,JJA,29.712938
295,106.5,-1.916664123535156,JJA,29.723211
296,106.5,-1.8333282470703125,JJA,29.733925
297,106.5,-1.75,JJA,29.737413
298,106.5,-1.6666641235351562,JJA,29.751204
299,106.5,-1.5833282470703125,JJA,29.7895
300,106.5,-1.5,JJA,29.814795
301,106.5,-1.4166641235351562,JJA,29.83798
302,106.58334350585938,-3.5833282470703125,JJA,29.542915
303,106.58334350585938,-3.5,JJA,29.547415
304,106.58334350585938,-3.416664123535156,JJA,29.547228
305,106.58334350585938,-3.3333282470703125,JJA,29.551855
306,106.58334350585938,-3.25,JJA,29.55435
307,106.58334350585938,-3.166664123535156,JJA,29.57135
308,106.58334350585938,-3.0833282470703125,JJA,29.67501
309,106.58334350585938,-2.5,JJA,29.76896
310,106.58334350585938,-2.416664123535156,JJA,29.687477
311,106.58334350585938,-2.3333282470703125,JJA,29.684593
312,106.58334350585938,-2.25,JJA,29.687462
313,106.58334350585938,-2.166664123535156,JJA,29.69407
314,106.58334350585938,-2.0833282470703125,JJA,29.696016
315,106.58334350585938,-2.0,JJA,29.70357
316,106.58334350585938,-1.916664123535156,JJA,29.719131
317,106.58334350585938,-1.8333282470703125,JJA,29.729027
318,106.58334350585938,-1.75,JJA,29.7465
319,106.58334350585938,-1.6666641235351562,JJA,29.775164
320,106.58334350585938,-1.5833282470703125,JJA,29.79918
321,106.58334350585938,-1.5,JJA,29.821793
322,106.58334350585938,-1.4166641235351562,JJA,29.8469
323,106.66668701171876,-3.5833282470703125,JJA,29.540316
324,106.66668701171876,-3.5,JJA,29.535501
325,106.66668701171876,-3.416664123535156,JJA,29.53527
326,106.66668701171876,-3.3333282470703125,JJA,29.540527
327,106.66668701171876,-3.25,JJA,29.555548
328,106.66668701171876,-3.166664123535156,JJA,29.563105
329,106.66668701171876,-2.916664123535156,JJA,30.231302
330,106.66668701171876,-2.8333282470703125,JJA,29.883211
331,106.66668701171876,-2.75,JJA,29.769964
332,106.66668701171876,-2.666664123535156,JJA,29.832193
333,106.66668701171876,-2.5,JJA,29.688972
334,106.66668701171876,-2.416664123535156,JJA,29.663992
335,106.66668701171876,-2.3333282470703125,JJA,29.663473
336,106.66668701171876,-2.25,JJA,29.680374
337,106.66668701171876,-2.166664123535156,JJA,29.68386
338,106.66668701171876,-2.0833282470703125,JJA,29.69397
339,106.66668701171876,-2.0,JJA,29.70466
340,106.66668701171876,-1.916664123535156,JJA,29.722198
341,106.66668701171876,-1.8333282470703125,JJA,29.735634
342,106.66668701171876,-1.75,JJA,29.760529
343,106.66668701171876,-1.6666641235351562,JJA,29.785675
344,106.66668701171876,-1.5833282470703125,JJA,29.807909
345,106.66668701171876,-1.5,JJA,29.832483
346,106.66668701171876,-1.4166641235351562,JJA,29.854553
