,longitude,latitude,season,thetao
74,105.16668701171876,-2.0,SON,29.941088
75,105.16668701171876,-1.916664123535156,SON,29.897707
76,105.16668701171876,-1.8333282470703125,SON,29.810259
77,105.16668701171876,-1.75,SON,29.825016
78,105.16668701171876,-1.6666641235351562,SON,29.858063
79,105.16668701171876,-1.5833282470703125,SON,29.88824
80,105.16668701171876,-1.5,SON,29.905706
81,105.16668701171876,-1.4166641235351562,SON,29.906376
82,105.25,-2.3333282470703125,SON,29.936312
83,105.25,-2.25,SON,29.775997
84,105.25,-2.166664123535156,SON,29.811722
85,105.25,-2.0833282470703125,SON,29.992025
86,105.25,-1.916664123535156,SON,29.988691
87,105.25,-1.8333282470703125,SON,29.889795
88,105.25,-1.75,SON,29.80672
89,105.25,-1.6666641235351562,SON,29.83783
90,105.25,-1.5833282470703125,SON,29.869654
91,105.25,-1.5,SON,29.891254
92,105.25,-1.4166641235351562,SON,29.89905
93,105.33334350585938,-2.3333282470703125,SON,29.893799
94,105.33334350585938,-2.25,SON,29.768589
95,105.33334350585938,-2.166664123535156,SON,29.865234
96,105.33334350585938,-1.8333282470703125,SON,29.920343
97,105.33334350585938,-1.75,SON,29.852705
98,105.33334350585938,-1.6666641235351562,SON,29.833437
99,105.33334350585938,-1.5833282470703125,SON,29.861399
100,105.33334350585938,-1.5,SON,29.866953
101,105.33334350585938,-1.4166641235351562,SON,29.861227
102,105.41668701171876,-2.3333282470703125,SON,29.903955
103,105.41668701171876,-2.25,SON,29.784079
104,105.41668701171876,-2.166664123535156,SON,29.89086
105,105.41668701171876,-1.5833282470703125,SON,29.992453
106,105.41668701171876,-1.5,SON,29.880962
107,105.41668701171876,-1.4166641235351562,SON,29.845133
108,105.5,-2.3333282470703125,SON,29.88495
109,105.5,-2.25,SON,29.771944
110,105.5,-2.166664123535156,SON,29.893036
111,105.5,-1.5833282470703125,SON,30.090406
112,105.5,-1.5,SON,29.931986
113,105.5,-1.4166641235351562,SON,29.831894
114,105.58334350585938,-2.5833282470703125,SON,30.043886
115,105.58334350585938,-2.5,SON,29.968927
116,105.58334350585938,-2.416664123535156,SON,29.948606
117,105.58334350585938,-2.3333282470703125,SON,29.856049
118,105.58334350585938,-2.25,SON,29.779886
119,105.58334350585938,-2.166664123535156,SON,29.904398
120,105.58334350585938,-1.5833282470703125,SON,30.120129
121,105.58334350585938,-1.5,SON,29.964586
122,105.58334350585938,-1.4166641235351562,SON,29.826878
123,105.66668701171876,-2.666664123535156,SON,30.042955
124,105.66668701171876,-2.5833282470703125,SON,29.962042
125,105.66668701171876,-2.5,SON,29.848558
126,105.66668701171876,-2.416664123535156,SON,29.819971
127,105.66668701171876,-2.3333282470703125,SON,29.818007
128,105.66668701171876,-2.25,SON,29.794556
129,105.66668701171876,-2.166664123535156,SON,29.940805
130,105.66668701171876,-1.75,SON,30.316898
131,105.66668701171876,-1.6666641235351562,SON,30.26798
132,105.66668701171876,-1.5833282470703125,SON,30.133272
133,105.66668701171876,-1.5,SON,29.955929
134,105.66668701171876,-1.4166641235351562,SON,29.822708
135,105.75,-2.666664123535156,SON,29.99554
136,105.75,-2.5833282470703125,SON,29.836527
137,105.75,-2.5,SON,29.826567
138,105.75,-2.416664123535156,SON,29.824541
139,105.75,-2.3333282470703125,SON,29.892138
140,105.75,-2.25,SON,29.94273
141,105.75,-2.166664123535156,SON,30.04891
142,105.75,-1.75,SON,30.329103
143,105.75,-1.6666641235351562,SON,30.303574
144,105.75,-1.5833282470703125,SON,30.2102
145,105.75,-1.5,SON,29.972528
146,105.75,-1.4166641235351562,SON,29.81897
147,105.83334350585938,-3.5833282470703125,SON,30.157934
148,105.83334350585938,-3.5,SON,30.144176
149,105.83334350585938,-2.916664123535156,SON,29.921736
150,105.83334350585938,-2.8333282470703125,SON,29.838276
151,105.83334350585938,-2.75,SON,29.869528
152,105.83334350585938,-2.666664123535156,SON,29.887619
153,105.83334350585938,-2.5833282470703125,SON,29.8371
154,105.83334350585938,-2.5,SON,29.982193
155,105.83334350585938,-2.416664123535156,SON,29.999777
156,105.83334350585938,-2.3333282470703125,SON,30.076124
157,105.83334350585938,-2.25,SON,30.092163
158,105.83334350585938,-2.166664123535156,SON,30.148893
159,105.83334350585938,-1.5,SON,29.971981
160,105.83334350585938,-1.4166641235351562,SON,29.811493
161,105.91668701171876,-3.5833282470703125,SON,30.063107
162,105.91668701171876,-3.5,SON,30.05462
163,105.91668701171876,-3.416664123535156,SON,30.106907
164,105.91668701171876,-2.916664123535156,SON,29.89567
165,105.91668701171876,-2.8333282470703125,SON,29.877298
166,105.91668701171876,-2.75,SON,29.97499
167,105.91668701171876,-2.666664123535156,SON,29.969929
168,105.91668701171876,-2.5833282470703125,SON,30.000473
169,105.91668701171876,-2.5,SON,30.064894
170,105.91668701171876,-1.5,SON,29.948654
171,105.91668701171876,-1.4166641235351562,SON,29.799368
172,106.0,-3.5833282470703125,SON,30.002665
173,106.0,-3.5,SON,29.962864
174,106.0,-3.416664123535156,SON,29.94489
175,106.0,-3.3333282470703125,SON,30.011293
176,106.0,-3.0,SON,29.93216
177,106.0,-2.916664123535156,SON,29.853865
178,106.0,-2.8333282470703125,SON,29.871853
179,106.0,-1.5833282470703125,SON,29.954565
180,106.0,-1.5,SON,29.833134
181,106.0,-1.4166641235351562,SON,29.779882
182,106.08334350585938,-3.5833282470703125,SON,29.99475
183,106.08334350585938,-3.5,SON,29.952536
184,106.08334350585938,-3.416664123535156,SON,29.937988
185,106.08334350585938,-3.3333282470703125,SON,29.974407
186,106.08334350585938,-3.25,SON,29.98408
187,106.08334350585938,-3.166664123535156,SON,29.97218
188,106.08334350585938,-3.0833282470703125,SON,29.928442
189,106.08334350585938,-3.0,SON,29.85927
190,106.08334350585938,-2.916664123535156,SON,29.850435
191,106.08334350585938,-2.8333282470703125,SON,29.990389
192,106.08334350585938,-1.75,SON,30.101152
193,106.08334350585938,-1.6666641235351562,SON,29.989492
194,106.08334350585938,-1.5833282470703125,SON,29.865496
195,106.08334350585938,-1.5,SON,29.783167
196,106.08334350585938,-1.4166641235351562,SON,29.75438
197,106.16668701171876,-3.5833282470703125,SON,29.939392
198,106.16668701171876,-3.5,SON,29.908537
199,106.16668701171876,-3.416664123535156,SON,29.900595
200,106.16668701171876,-3.3333282470703125,SON,29.918898
201,106.16668701171876,-3.25,SON,29.908876
202,106.16668701171876,-3.166664123535156,SON,29.898481
203,106.16668701171876,-3.0833282470703125,SON,29.84749
204,106.16668701171876,-3.0,SON,29.806515
205,106.16668701171876,-2.916664123535156,SON,29.823177
206,106.16668701171876,-2.166664123535156,SON,30.150984
207,106.16668701171876,-2.0833282470703125,SON,30.144014
208,106.16668701171876,-2.0,SON,30.077574
209,106.16668701171876,-1.916664123535156,SON,30.023603
210,106.16668701171876,-1.8333282470703125,SON,29.998077
211,106.16668701171876,-1.75,SON,29.930986
212,106.16668701171876,-1.6666641235351562,SON,29.839067
213,106.16668701171876,-1.5833282470703125,SON,29.809296
214,106.16668701171876,-1.5,SON,29.761847
215,106.16668701171876,-1.4166641235351562,SON,29.738184
216,106.25,-3.5833282470703125,SON,29.901484
217,106.25,-3.5,SON,29.895878
218,106.25,-3.416664123535156,SON,29.897808
219,106.25,-3.3333282470703125,SON,29.905802
220,106.25,-3.25,SON,29.876764
221,106.25,-3.166664123535156,SON,29.847366
222,106.25,-3.0833282470703125,SON,29.808064
223,106.25,-3.0,SON,29.815598
224,106.25,-2.916664123535156,SON,29.875631
225,106.25,-2.3333282470703125,SON,30.105276
226,106.25,-2.25,SON,30.042831
227,106.25,-2.166664123535156,SON,30.049547
228,106.25,-2.0833282470703125,SON,29.988558
229,106.25,-2.0,SON,29.93532
230,106.25,-1.916664123535156,SON,29.889078
231,106.25,-1.8333282470703125,SON,29.852146
232,106.25,-1.75,SON,29.825336
233,106.25,-1.6666641235351562,SON,29.777784
234,106.25,-1.5833282470703125,SON,29.77797
235,106.25,-1.5,SON,29.749405
236,106.25,-1.4166641235351562,SON,29.7297
237,106.33334350585938,-3.5833282470703125,SON,29.877485
238,106.33334350585938,-3.5,SON,29.858873
239,106.33334350585938,-3.416664123535156,SON,29.871197
240,106.33334350585938,-3.3333282470703125,SON,29.87088
241,106.33334350585938,-3.25,SON,29.849417
242,106.33334350585938,-3.166664123535156,SON,29.8334
243,106.33334350585938,-3.0833282470703125,SON,29.837292
244,106.33334350585938,-3.0,SON,29.903355
245,106.33334350585938,-2.916664123535156,SON,29.96438
246,106.33334350585938,-2.416664123535156,SON,30.18411
247,106.33334350585938,-2.3333282470703125,SON,30.084606
248,106.33334350585938,-2.25,SON,29.988163
249,106.33334350585938,-2.166664123535156,SON,29.944103
250,106.33334350585938,-2.0833282470703125,SON,29.898653
251,106.33334350585938,-2.0,SON,29.863117
252,106.33334350585938,-1.916664123535156,SON,29.838839
253,106.33334350585938,-1.8333282470703125,SON,29.821228
254,106.33334350585938,-1.75,SON,29.80753
255,106.33334350585938,-1.6666641235351562,SON,29.767944
256,106.33334350585938,-1.5833282470703125,SON,29.746172
257,106.33334350585938,-1.5,SON,29.735132
258,106.33334350585938,-1.4166641235351562,SON,29.720608
259,106.41668701171876,-3.5833282470703125,SON,29.851564
260,106.41668701171876,-3.5,SON,29.825022
261,106.41668701171876,-3.416664123535156,SON,29.838514
262,106.41668701171876,-3.3333282470703125,SON,29.830536
263,106.41668701171876,-3.25,SON,29.820486
264,106.41668701171876,-3.166664123535156,SON,29.82867
265,106.41668701171876,-3.0833282470703125,SON,29.928492
266,106.41668701171876,-3.0,SON,30.00729
267,106.41668701171876,-2.5,SON,30.233103
268,106.41668701171876,-2.416664123535156,SON,30.138792
269,106.41668701171876,-2.3333282470703125,SON,30.039568
270,106.41668701171876,-2.25,SON,29.97516
271,106.41668701171876,-2.166664123535156,SON,29.915653
272,106.41668701171876,-2.0833282470703125,SON,29.865065
273,106.41668701171876,-2.0,SON,29.83951
274,106.41668701171876,-1.916664123535156,SON,29.813385
275,106.41668701171876,-1.8333282470703125,SON,29.77382
276,106.41668701171876,-1.75,SON,29.77133
277,106.41668701171876,-1.6666641235351562,SON,29.741821
278,106.41668701171876,-1.5833282470703125,SON,29.720804
279,106.41668701171876,-1.5,SON,29.720137
280,106.41668701171876,-1.4166641235351562,SON,29.71403
281,106.5,-3.5833282470703125,SON,29.818508
282,106.5,-3.5,SON,29.801031
283,106.5,-3.416664123535156,SON,29.807375
284,106.5,-3.3333282470703125,SON,29.787338
285,106.5,-3.25,SON,29.779161
286,106.5,-3.166664123535156,SON,29.79385
287,106.5,-3.0833282470703125,SON,30.006716
288,106.5,-2.5,SON,30.163334
289,106.5,-2.416664123535156,SON,30.039812
290,106.5,-2.3333282470703125,SON,29.993473
291,106.5,-2.25,SON,29.948727
292,106.5,-2.166664123535156,SON,29.883738
293,106.5,-2.0833282470703125,SON,29.828249
294,106.5,-2.0,SON,29.8052
295,106.5,-1.916664123535156,SON,29.775082
296,106.5,-1.8333282470703125,SON,29.749887
297,106.5,-1.75,SON,29.739365
298,106.5,-1.6666641235351562,SON,29.722166
299,106.5,-1.5833282470703125,SON,29.710506
300,106.5,-1.5,SON,29.71544
301,106.5,-1.4166641235351562,SON,29.708668
302,106.58334350585938,-3.5833282470703125,SON,29.799007
303,106.58334350585938,-3.5,SON,29.78987
304,106.58334350585938,-3.416664123535156,SON,29.787365
305,106.58334350585938,-3.3333282470703125,SON,29.776514
306,106.58334350585938,-3.25,SON,29.762913
307,106.58334350585938,-3.166664123535156,SON,29.799257
308,106.58334350585938,-3.0833282470703125,SON,30.05164
309,106.58334350585938,-2.5,SON,30.088354
310,106.58334350585938,-2.416664123535156,SON,29.960537
311,106.58334350585938,-2.3333282470703125,SON,29.916185
312,106.58334350585938,-2.25,SON,29.886593
313,106.58334350585938,-2.166664123535156,SON,29.830755
314,106.58334350585938,-2.0833282470703125,SON,29.79804
315,106.58334350585938,-2.0,SON,29.775064
316,106.58334350585938,-1.916664123535156,SON,29.753412
317,106.58334350585938,-1.8333282470703125,SON,29.736065
318,106.58334350585938,-1.75,SON,29.718662
319,106.58334350585938,-1.6666641235351562,SON,29.709703
320,106.58334350585938,-1.5833282470703125,SON,29.706547
321,106.58334350585938,-1.5,SON,29.707521
322,106.58334350585938,-1.4166641235351562,SON,29.706602
323,106.66668701171876,-3.5833282470703125,SON,29.793652
324,106.66668701171876,-3.5,SON,29.79936
325,106.66668701171876,-3.416664123535156,SON,29.790224
326,106.66668701171876,-3.3333282470703125,SON,29.792217
327,106.66668701171876,-3.25,SON,29.786856
328,106.66668701171876,-3.166664123535156,SON,29.806818
329,106.66668701171876,-2.916664123535156,SON,30.501451
330,106.66668701171876,-2.8333282470703125,SON,30.25889
331,106.66668701171876,-2.75,SON,30.17586
332,106.66668701171876,-2.666664123535156,SON,30.185848
333,106.66668701171876,-2.5,SON,30.028156
334,106.66668701171876,-2.416664123535156,SON,29.878479
335,106.66668701171876,-2.3333282470703125,SON,29.855976
336,106.66668701171876,-2.25,SON,29.821009
337,106.66668701171876,-2.166664123535156,SON,29.797129
338,106.66668701171876,-2.0833282470703125,SON,29.77652
339,106.66668701171876,-2.0,SON,29.755829
340,106.66668701171876,-1.916664123535156,SON,29.735682
341,106.66668701171876,-1.8333282470703125,SON,29.715887
342,106.66668701171876,-1.75,SON,29.708021
343,106.66668701171876,-1.6666641235351562,SON,29.706425
344,106.66668701171876,-1.5833282470703125,SON,29.702387
345,106.66668701171876,-1.5,SON,29.705004
346,106.66668701171876,-1.4166641235351562,SON,29.70471
