,longitude,latitude,season,uo,vo,speed(m/s),direction
42,104.91668701171876,-1.6666641235351562,JJA,-0.04526494,0.08965377,0.1004326304963506,296.7885743386403
43,104.91668701171876,-1.5833282470703125,JJA,-0.053609353,0.09166769,0.1061928816777033,300.320068374853
44,104.91668701171876,-1.5,JJA,-0.039424125,0.083323084,0.0921791622834937,295.3210639422993
45,104.91668701171876,-1.4166641235351562,JJA,-0.03807613,0.07343563,0.0827199095095842,297.40658909042975
46,105.0,-2.3333282470703125,JJA,-0.005352192,0.027051784,0.0275761668254948,281.19142858208863
47,105.0,-2.25,JJA,-0.031087317,0.05328573,0.0616910876860782,300.25962565528255
48,105.0,-2.166664123535156,JJA,-0.09091636,0.12147689,0.1517314051860118,306.8121054481937
49,105.0,-2.0833282470703125,JJA,-0.10804117,0.21481828,0.2404574553577561,296.699751138744
50,105.0,-2.0,JJA,-0.08880558,0.28774402,0.30113626829875,287.1516394936427
51,105.0,-1.916664123535156,JJA,-0.057778087,0.31672123,0.3219482021538441,280.33853633634413
52,105.0,-1.8333282470703125,JJA,-0.031888176,0.3195122,0.3210995199582942,275.69939963366585
53,105.0,-1.75,JJA,-0.019132564,0.3017722,0.3023781005596372,273.6277360919957
54,105.0,-1.6666641235351562,JJA,-0.010172497,0.25301003,0.2532144446429072,272.3023885352188
55,105.0,-1.5833282470703125,JJA,-0.015775047,0.19411886,0.1947587839239909,274.64592572795533
56,105.0,-1.5,JJA,-0.015614671,0.15886438,0.1596299131842858,275.6135321744606
57,105.0,-1.4166641235351562,JJA,-0.018152865,0.14786161,0.1489717497363185,276.9991380817113
58,105.08334350585938,-2.3333282470703125,JJA,-0.019177072,0.032248918,0.0375200320184286,300.73816492501874
59,105.08334350585938,-2.25,JJA,-0.0911923,0.076876916,0.1192731981333654,319.86844757170365
60,105.08334350585938,-2.166664123535156,JJA,-0.17983502,0.16390462,0.2433215133845439,317.65343869561974
61,105.08334350585938,-2.0833282470703125,JJA,-0.17761363,0.22341365,0.2854124394067284,308.48466460294253
62,105.08334350585938,-2.0,JJA,-0.11719494,0.23353487,0.2612913880469857,296.6488974733688
63,105.08334350585938,-1.916664123535156,JJA,-0.046392214,0.19723527,0.2026178404084761,283.2360923980289
64,105.08334350585938,-1.8333282470703125,JJA,-0.02467605,0.15304108,0.1550176751572829,279.159429673261
65,105.08334350585938,-1.75,JJA,-0.010349578,0.13215758,0.1325622107398427,274.4778313131929
66,105.08334350585938,-1.6666641235351562,JJA,0.021115685,0.14624451,0.1477610532520641,261.78406129661914
67,105.08334350585938,-1.5833282470703125,JJA,0.01298124,0.17481534,0.175296650542026,265.7531890523672
68,105.08334350585938,-1.5,JJA,0.0035936842,0.18330902,0.1833442428315918,268.8768879734275
69,105.08334350585938,-1.4166641235351562,JJA,-0.0067522284,0.18461256,0.1847360005470492,272.09466688281924
70,105.16668701171876,-2.3333282470703125,JJA,-0.040628776,0.04105662,0.0577610897151583,314.6999043583246
71,105.16668701171876,-2.25,JJA,-0.16141075,0.08528424,0.182556379806185,332.14947012015773
72,105.16668701171876,-2.166664123535156,JJA,-0.21102066,0.12577137,0.2456586177167666,329.204445493031
73,105.16668701171876,-2.0833282470703125,JJA,-0.18121766,0.102123834,0.2080123019600888,330.5968970909288
74,105.16668701171876,-2.0,JJA,-0.10878613,0.06764085,0.1281003773183334,328.1275496633381
75,105.16668701171876,-1.916664123535156,JJA,-0.021075891,0.07045278,0.0735376596797333,286.65451019647423
76,105.16668701171876,-1.8333282470703125,JJA,-0.008732258,0.082781754,0.0832410423114408,276.0215938822077
77,105.16668701171876,-1.75,JJA,-0.023783484,0.068954416,0.0729408362789961,289.0301352844204
78,105.16668701171876,-1.6666641235351562,JJA,-0.006144103,0.084065825,0.0842900524059941,274.1801333569817
79,105.16668701171876,-1.5833282470703125,JJA,-0.0078094914,0.112019695,0.1122915857213696,273.9879424718004
80,105.16668701171876,-1.5,JJA,-0.008987057,0.12613918,0.1264589258399487,274.075274694059
81,105.16668701171876,-1.4166641235351562,JJA,-0.013429907,0.13071008,0.1313982017214659,275.86631346441936
82,105.25,-2.3333282470703125,JJA,-0.07259751,0.057767898,0.09277676701383,321.4897387571424
83,105.25,-2.25,JJA,-0.20142527,0.07928266,0.2164668093986893,338.51498887534274
84,105.25,-2.166664123535156,JJA,-0.15735501,0.100119345,0.1865059849316614,327.532866789591
85,105.25,-2.0833282470703125,JJA,-0.15717821,0.09595173,0.1841513621692682,328.5974131322729
86,105.25,-1.916664123535156,JJA,-0.0060179103,0.04296675,0.0433861366099972,277.9729654126805
87,105.25,-1.8333282470703125,JJA,-0.0044273916,0.03500044,0.0352793508524937,277.2093577901684
88,105.25,-1.75,JJA,-0.025038669,0.05181897,0.0575511997889919,295.7896027801513
89,105.25,-1.6666641235351562,JJA,-0.028668622,0.05654894,0.0634008872375023,296.88364566892176
90,105.25,-1.5833282470703125,JJA,-0.037756775,0.049556684,0.0623011957146609,307.30343729037327
91,105.25,-1.5,JJA,-0.040677313,0.045433044,0.0609820078384264,311.83886131453954
92,105.25,-1.4166641235351562,JJA,-0.032622125,0.05422005,0.0632773013134893,301.033709480939
93,105.33334350585938,-2.3333282470703125,JJA,-0.100965224,0.044455964,0.1103191243281937,336.23564249024696
94,105.33334350585938,-2.25,JJA,-0.19732726,0.050495815,0.2036857257434153,345.64610366950814
95,105.33334350585938,-2.166664123535156,JJA,-0.1029991,0.07738737,0.1288317493334888,323.0809877724324
96,105.33334350585938,-1.8333282470703125,JJA,-0.010463435,0.0227279,0.0250208095474392,294.7203235341261
97,105.33334350585938,-1.75,JJA,-0.021589646,0.017799092,0.0279807164030833,320.49690114132864
98,105.33334350585938,-1.6666641235351562,JJA,-0.032916848,0.018998055,0.0380058544968815,330.0084811036127
99,105.33334350585938,-1.5833282470703125,JJA,-0.0409333,0.009338609,0.0419850528991554,347.1483780156546
100,105.33334350585938,-1.5,JJA,-0.065795235,-0.00609074,0.0660765469925057,5.288862585559315
101,105.33334350585938,-1.4166641235351562,JJA,-0.061544806,-0.0030100085,0.0616183681766054,2.7999677882019114
102,105.41668701171876,-2.3333282470703125,JJA,-0.12436705,0.047746476,0.1332174504189337,338.9974148329397
103,105.41668701171876,-2.25,JJA,-0.17137884,0.047726125,0.177900224303572,344.43837423011576
104,105.41668701171876,-2.166664123535156,JJA,-0.09213515,0.05679907,0.1082359469787528,328.3471816658408
105,105.41668701171876,-1.5833282470703125,JJA,-0.023880055,0.007848595,0.0251367752561272,341.8059927557629
106,105.41668701171876,-1.5,JJA,-0.06082299,0.0068439613,0.0612068290210822,353.5799342691939
107,105.41668701171876,-1.4166641235351562,JJA,-0.090545826,0.0110268,0.0912147845706071,353.0566284973286
108,105.5,-2.3333282470703125,JJA,-0.1485547,0.07252631,0.1653135340324745,333.9777762460743
109,105.5,-2.25,JJA,-0.1499152,0.05689661,0.160348967631638,339.2169795853408
110,105.5,-2.166664123535156,JJA,-0.08999015,0.055471774,0.1057135034313477,328.34946814329874
111,105.5,-1.5833282470703125,JJA,-0.018647533,0.0077461903,0.020192423112393,337.44198826551343
112,105.5,-1.5,JJA,-0.044896048,0.014270515,0.0471094759510603,342.3667865706377
113,105.5,-1.4166641235351562,JJA,-0.09903256,0.018852396,0.1008110151476237,349.2218149417946
114,105.58334350585938,-2.5833282470703125,JJA,-0.061367866,0.06797241,0.0915765444783873,312.0768261575381
115,105.58334350585938,-2.5,JJA,-0.049615454,0.08784575,0.1008888946747292,299.45784749143525
116,105.58334350585938,-2.416664123535156,JJA,-0.06475735,0.12649561,0.1421078946726557,297.109430998373
117,105.58334350585938,-2.3333282470703125,JJA,-0.14890431,0.1009917,0.179921696872462,325.8536153553329
118,105.58334350585938,-2.25,JJA,-0.12696348,0.061200663,0.1409441251182537,334.2643712262029
119,105.58334350585938,-2.166664123535156,JJA,-0.08335722,0.063019656,0.1044983405058986,322.9100206781244
120,105.58334350585938,-1.5833282470703125,JJA,-0.02069544,0.009544566,0.0227903483282278,335.2412386276909
121,105.58334350585938,-1.5,JJA,-0.04156854,0.016012387,0.0445459319710494,338.9330926745996
122,105.58334350585938,-1.4166641235351562,JJA,-0.0902124,0.026218131,0.0939450238538112,343.7947254626268
123,105.66668701171876,-2.666664123535156,JJA,-0.064025134,0.058154628,0.0864938063767362,317.7508380358212
124,105.66668701171876,-2.5833282470703125,JJA,-0.0810672,0.07711453,0.1118862889408747,316.4314180887122
125,105.66668701171876,-2.5,JJA,-0.06833396,0.10916564,0.1287892349767293,302.045159371378
126,105.66668701171876,-2.416664123535156,JJA,-0.07339268,0.13697378,0.1553972389879266,298.1830977152273
127,105.66668701171876,-2.3333282470703125,JJA,-0.108993255,0.11378071,0.1575613518715777,313.76889226639935
128,105.66668701171876,-2.25,JJA,-0.094411194,0.07172105,0.1185638332950151,322.7772690824782
129,105.66668701171876,-2.166664123535156,JJA,-0.06767418,0.06659501,0.0949457213126136,315.4604969688062
130,105.66668701171876,-1.75,JJA,-0.021233276,0.007162701,0.022408844131449,341.35901211982525
131,105.66668701171876,-1.6666641235351562,JJA,-0.021476036,0.011720329,0.0244660220334556,331.37694270910515
132,105.66668701171876,-1.5833282470703125,JJA,-0.030785816,0.013295748,0.0335342121074188,336.6414973327609
133,105.66668701171876,-1.5,JJA,-0.044972677,0.015715046,0.0476393151433607,340.73877702868936
134,105.66668701171876,-1.4166641235351562,JJA,-0.088827096,0.029109426,0.0934751927831266,341.8555718383216
135,105.75,-2.666664123535156,JJA,-0.08018529,0.09285583,0.1226861275669462,310.81212152614444
136,105.75,-2.5833282470703125,JJA,-0.12571973,0.08693364,0.1528492992294125,325.3366206972583
137,105.75,-2.5,JJA,-0.0762418,0.14746083,0.1660045434665235,297.34035906235465
138,105.75,-2.416664123535156,JJA,-0.10365895,0.13433307,0.1696777876173761,307.65579709852045
139,105.75,-2.3333282470703125,JJA,-0.08432294,0.08133131,0.1171543434814079,316.03461964857524
140,105.75,-2.25,JJA,-0.07295156,0.064742796,0.0975374786445252,318.4116977789304
141,105.75,-2.166664123535156,JJA,-0.061357107,0.067287095,0.0910617797593945,312.36075984807934
142,105.75,-1.75,JJA,-0.021799274,0.0050658127,0.0223801431013869,346.91754737015054
143,105.75,-1.6666641235351562,JJA,-0.032996528,0.0028405301,0.0331185668666956,355.0797814165141
144,105.75,-1.5833282470703125,JJA,-0.04577521,-0.0032646551,0.0458914787674798,4.079386681313196
145,105.75,-1.5,JJA,-0.048498373,0.0015783418,0.0485240491559057,358.1360113333523
146,105.75,-1.4166641235351562,JJA,-0.100554526,0.027605606,0.1042750314395153,344.6485903532968
147,105.83334350585938,-3.5833282470703125,JJA,-0.007122303,0.01122122,0.0132907102260266,302.4040047499061
148,105.83334350585938,-3.5,JJA,-0.0015820455,0.026480362,0.026527578849475,273.4190209687006
149,105.83334350585938,-2.916664123535156,JJA,-0.09682691,0.0789752,0.1249501209090575,320.7981880071041
150,105.83334350585938,-2.8333282470703125,JJA,-0.16266896,0.143972,0.2172305856261534,318.4892021325809
151,105.83334350585938,-2.75,JJA,-0.13248934,0.202991,0.2424020859948107,303.13191345313743
152,105.83334350585938,-2.666664123535156,JJA,-0.11331189,0.18197672,0.2143714324188988,301.90938439820485
153,105.83334350585938,-2.5833282470703125,JJA,-0.13330889,0.14606555,0.1977533945342901,312.3856039151904
154,105.83334350585938,-2.5,JJA,-0.08486325,0.11762615,0.1450437256980976,305.80916156492805
155,105.83334350585938,-2.416664123535156,JJA,-0.077721365,0.11359831,0.1376415148576886,304.37904113570653
156,105.83334350585938,-2.3333282470703125,JJA,-0.08418012,0.08514146,0.1197303671344325,314.67470104611704
157,105.83334350585938,-2.25,JJA,-0.07288674,0.06645528,0.0986345837305861,317.6426642220031
158,105.83334350585938,-2.166664123535156,JJA,-0.06475255,0.06594074,0.092417930745338,314.4791132987795
159,105.83334350585938,-1.5,JJA,-0.05510745,0.018537289,0.0581417417091371,341.4078611985585
160,105.83334350585938,-1.4166641235351562,JJA,-0.116839595,0.038797874,0.1231128181250185,341.63068504839896
161,105.91668701171876,-3.5833282470703125,JJA,-0.011976722,0.031473253,0.033675028199948,290.83364748340693
162,105.91668701171876,-3.5,JJA,2.3127843e-07,0.037040263,0.037040263000722,269.9996422466565
163,105.91668701171876,-3.416664123535156,JJA,0.016116925,0.044683963,0.0475017033467326,250.16628464047596
164,105.91668701171876,-2.916664123535156,JJA,-0.109472215,0.097044736,0.1462936999406192,318.4437099197654
165,105.91668701171876,-2.8333282470703125,JJA,-0.16782434,0.12406208,0.2087017220589279,323.52679110331485
166,105.91668701171876,-2.75,JJA,-0.1578998,0.12461094,0.2011472923201393,321.7202991707631
167,105.91668701171876,-2.666664123535156,JJA,-0.13242556,0.089926906,0.1600730375923642,325.8205487117663
168,105.91668701171876,-2.5833282470703125,JJA,-0.11326554,0.102918886,0.1530404510153201,317.74010297099125
169,105.91668701171876,-2.5,JJA,-0.09904433,0.117425166,0.1536178665236451,310.14654871981634
170,105.91668701171876,-1.5,JJA,-0.07853546,0.05781588,0.0975217640200688,323.6404106762622
171,105.91668701171876,-1.4166641235351562,JJA,-0.13610433,0.061340492,0.1492884610529258,335.73951552541115
172,106.0,-3.5833282470703125,JJA,-0.013878186,0.049020316,0.0509469864407155,285.8073960757807
173,106.0,-3.5,JJA,9.672716e-06,0.047364727,0.0473647279876699,269.9882991873779
174,106.0,-3.416664123535156,JJA,0.026626168,0.05251055,0.0588753826625927,243.1121106967518
175,106.0,-3.3333282470703125,JJA,0.037376154,0.06898529,0.0784598440236521,241.55121411703945
176,106.0,-3.0,JJA,-0.10946295,0.121416576,0.1634751429125121,312.03619742829466
177,106.0,-2.916664123535156,JJA,-0.14843221,0.11770043,0.1894347174824852,321.5870793106199
178,106.0,-2.8333282470703125,JJA,-0.14906211,0.12069609,0.1917995275774687,321.0027920405996
179,106.0,-1.5833282470703125,JJA,-0.07654008,0.074982144,0.1071480553497968,315.5890885827687
180,106.0,-1.5,JJA,-0.10854734,0.09295652,0.1429106001372396,319.4242924749442
181,106.0,-1.4166641235351562,JJA,-0.13612653,0.11399165,0.1775514810965073,320.0573684959048
182,106.08334350585938,-3.5833282470703125,JJA,-0.012390704,0.048555583,0.0501116172766904,284.31555664120015
183,106.08334350585938,-3.5,JJA,0.0010957586,0.044163454,0.0441770455793457,268.5787011855208
184,106.08334350585938,-3.416664123535156,JJA,0.02409368,0.048751816,0.0543805569964142,243.7009145231077
185,106.08334350585938,-3.3333282470703125,JJA,0.026649592,0.07292413,0.0776410296816275,249.9255374447989
186,106.08334350585938,-3.25,JJA,0.0008111195,0.091359355,0.0913629556267708,269.49132190138187
187,106.08334350585938,-3.166664123535156,JJA,-0.01970369,0.10037056,0.1022862880073849,281.10646910587866
188,106.08334350585938,-3.0833282470703125,JJA,-0.055770237,0.12831213,0.1399082629445919,293.491938653739
189,106.08334350585938,-3.0,JJA,-0.12137284,0.1442483,0.1885177401269058,310.0777963189371
190,106.08334350585938,-2.916664123535156,JJA,-0.14821091,0.1326047,0.198873025584462,318.1809168699652
191,106.08334350585938,-2.8333282470703125,JJA,-0.14038104,0.12538935,0.1882267926861213,318.22854346132453
192,106.08334350585938,-1.75,JJA,-0.046537135,0.06196199,0.077491890793607,306.9087253317455
193,106.08334350585938,-1.6666641235351562,JJA,-0.05632331,0.066205084,0.0869219672856243,310.38914073135163
194,106.08334350585938,-1.5833282470703125,JJA,-0.090305954,0.099649645,0.1344812889456229,312.1839581575813
195,106.08334350585938,-1.5,JJA,-0.13004942,0.11835506,0.1758430319061292,317.6953745829408
196,106.08334350585938,-1.4166641235351562,JJA,-0.12790923,0.11423982,0.171497835533937,318.230940454208
197,106.16668701171876,-3.5833282470703125,JJA,-0.018014261,0.056875095,0.0596597857072513,287.57475097687245
198,106.16668701171876,-3.5,JJA,-0.008005326,0.06053086,0.0610579254209138,277.5337599224104
199,106.16668701171876,-3.416664123535156,JJA,0.011737759,0.06749808,0.0685110632673912,260.1350479045513
200,106.16668701171876,-3.3333282470703125,JJA,-0.0005847756,0.08546015,0.0854621506897928,270.3920499897207
201,106.16668701171876,-3.25,JJA,-0.014221363,0.09963419,0.1006440210968037,278.12328726591966
202,106.16668701171876,-3.166664123535156,JJA,-0.0259998,0.11081936,0.1138284681037639,283.2036037370041
203,106.16668701171876,-3.0833282470703125,JJA,-0.046488788,0.1288976,0.1370248105106113,289.8325739268222
204,106.16668701171876,-3.0,JJA,-0.13701616,0.14090584,0.1965397767558801,314.19816459934054
205,106.16668701171876,-2.916664123535156,JJA,-0.12020808,0.13801461,0.1830246296833803,311.055240286951
206,106.16668701171876,-2.166664123535156,JJA,-0.028242076,0.038886167,0.0480598464494183,305.98999044493775
207,106.16668701171876,-2.0833282470703125,JJA,-0.020008845,0.037230384,0.042266480466458,298.2550607741151
208,106.16668701171876,-2.0,JJA,-0.022179333,0.053328723,0.0577570386111997,292.5823501119957
209,106.16668701171876,-1.916664123535156,JJA,-0.020225119,0.07097515,0.0738005918410324,285.90546230312225
210,106.16668701171876,-1.8333282470703125,JJA,-0.02575744,0.08557247,0.0893649446777342,286.75187237237265
211,106.16668701171876,-1.75,JJA,-0.058102805,0.094382696,0.110833339988906,301.6168121298928
212,106.16668701171876,-1.6666641235351562,JJA,-0.067358635,0.11209163,0.1307735417625451,301.00269976131995
213,106.16668701171876,-1.5833282470703125,JJA,-0.113254815,0.12870593,0.1714405714463444,311.34617067099714
214,106.16668701171876,-1.5,JJA,-0.13309877,0.12556256,0.1829787939879004,316.6688652667858
215,106.16668701171876,-1.4166641235351562,JJA,-0.12750153,0.11735796,0.1732903082336184,317.3721834577532
216,106.25,-3.5833282470703125,JJA,-0.02970636,0.0632423,0.0698717134020599,295.1605216286287
217,106.25,-3.5,JJA,-0.020352872,0.06460779,0.0677377732681882,287.4855714406118
218,106.25,-3.416664123535156,JJA,0.005327884,0.06595719,0.0661720277807288,265.3817939311124
219,106.25,-3.3333282470703125,JJA,-0.01387146,0.074348755,0.0756317048107579,280.56832968393235
220,106.25,-3.25,JJA,-0.021869613,0.07791192,0.080923094669298,285.67925170128734
221,106.25,-3.166664123535156,JJA,-0.04493795,0.086746134,0.0976949902203201,297.38595459385
222,106.25,-3.0833282470703125,JJA,-0.06768172,0.1090618,0.1283561118194159,301.82296708170986
223,106.25,-3.0,JJA,-0.102805525,0.11869272,0.1570252774285848,310.8974256245261
224,106.25,-2.916664123535156,JJA,-0.096288145,0.11750428,0.1519166307086206,309.33268968766606
225,106.25,-2.3333282470703125,JJA,-0.030780965,0.035121154,0.0467007844112167,311.23204953132654
226,106.25,-2.25,JJA,-0.0330994,0.045486007,0.0562543075076393,306.0427500803879
227,106.25,-2.166664123535156,JJA,-0.033467453,0.06343723,0.0717241421027823,297.81469508794123
228,106.25,-2.0833282470703125,JJA,-0.02829452,0.06906874,0.0746396054867521,292.2768221505478
229,106.25,-2.0,JJA,-0.03021313,0.08381966,0.0890986454830403,289.8218998496832
230,106.25,-1.916664123535156,JJA,-0.030869437,0.10456234,0.1090238739312292,286.4479281475795
231,106.25,-1.8333282470703125,JJA,-0.042033147,0.11846014,0.1256964208541484,289.5361840174012
232,106.25,-1.75,JJA,-0.078589894,0.13269304,0.1542200191394516,300.63691855756343
233,106.25,-1.6666641235351562,JJA,-0.09230865,0.13200554,0.1610787057792373,304.9642706420318
234,106.25,-1.5833282470703125,JJA,-0.11024111,0.12011302,0.1630344745983269,312.5460700819865
235,106.25,-1.5,JJA,-0.12211549,0.123192824,0.1734608451006597,314.7483725949903
236,106.25,-1.4166641235351562,JJA,-0.1223976,0.12928289,0.1780315649892234,313.43293500759
237,106.33334350585938,-3.5833282470703125,JJA,-0.035568535,0.06115681,0.0707479758821574,300.18209667463617
238,106.33334350585938,-3.5,JJA,-0.024982592,0.05678988,0.0620420855021239,293.7453059011664
239,106.33334350585938,-3.416664123535156,JJA,0.0023899318,0.059927996,0.0599756323733619,267.7162513318736
240,106.33334350585938,-3.3333282470703125,JJA,-0.018347325,0.07155844,0.0738730984180928,284.38064859554095
241,106.33334350585938,-3.25,JJA,-0.029301755,0.07846289,0.0837557040041579,290.47801070765
242,106.33334350585938,-3.166664123535156,JJA,-0.05727082,0.08205792,0.1000672226965393,304.9124077373836
243,106.33334350585938,-3.0833282470703125,JJA,-0.06690662,0.07625354,0.1014450499647764,311.2644631965604
244,106.33334350585938,-3.0,JJA,-0.06897851,0.081809,0.1070081647483971,310.1364247419258
245,106.33334350585938,-2.916664123535156,JJA,-0.08546666,0.09291956,0.1262481469256052,312.6075981874044
246,106.33334350585938,-2.416664123535156,JJA,-0.03724345,0.036285628,0.0519973207699866,315.7463177265395
247,106.33334350585938,-2.3333282470703125,JJA,-0.04039303,0.04717937,0.0621086936441091,310.5687741219653
248,106.33334350585938,-2.25,JJA,-0.042857606,0.065450124,0.0782335805371747,303.21730907061726
249,106.33334350585938,-2.166664123535156,JJA,-0.044303957,0.076895796,0.0887457269299849,299.94864387828903
250,106.33334350585938,-2.0833282470703125,JJA,-0.05120184,0.086150356,0.1002173251404782,300.7243346643449
251,106.33334350585938,-2.0,JJA,-0.04816177,0.10321575,0.1138992850618273,295.01434986056006
252,106.33334350585938,-1.916664123535156,JJA,-0.049470678,0.12115874,0.1308693556955457,292.2108278564871
253,106.33334350585938,-1.8333282470703125,JJA,-0.071291454,0.1272005,0.1458164552225986,299.2691132259968
254,106.33334350585938,-1.75,JJA,-0.08823788,0.12898575,0.1562793881801336,304.3756463326381
255,106.33334350585938,-1.6666641235351562,JJA,-0.093014896,0.12847163,0.1586087342889656,305.90495855199595
256,106.33334350585938,-1.5833282470703125,JJA,-0.11063852,0.12406465,0.1662315237474917,311.7259789313873
257,106.33334350585938,-1.5,JJA,-0.11936831,0.12714185,0.1743956520492371,313.1938128340489
258,106.33334350585938,-1.4166641235351562,JJA,-0.11975191,0.13965291,0.183965907765858,310.6129799201286
259,106.41668701171876,-3.5833282470703125,JJA,-0.041518614,0.056311842,0.0699629820541832,306.40128107539664
260,106.41668701171876,-3.5,JJA,-0.031182582,0.05827457,0.066092956726656,298.1511282780325
261,106.41668701171876,-3.416664123535156,JJA,-0.012032065,0.06726921,0.068336792448785,280.1409365731363
262,106.41668701171876,-3.3333282470703125,JJA,-0.020698154,0.0797819,0.082423086247833,284.5438471587986
263,106.41668701171876,-3.25,JJA,-0.032882344,0.07712679,0.0838438446317822,293.09055899326904
264,106.41668701171876,-3.166664123535156,JJA,-0.044999883,0.06687887,0.0806087633107628,303.9348947982598
265,106.41668701171876,-3.0833282470703125,JJA,-0.05104493,0.06445967,0.0822230742262401,308.3753298221941
266,106.41668701171876,-3.0,JJA,-0.05730325,0.07058309,0.0909155380257445,309.0715990047558
267,106.41668701171876,-2.5,JJA,-0.029975586,0.02226644,0.0373407298578508,323.3943271114723
268,106.41668701171876,-2.416664123535156,JJA,-0.04699275,0.03610784,0.0592629282269118,322.46238945668495
269,106.41668701171876,-2.3333282470703125,JJA,-0.058449756,0.056406934,0.0812287891066947,316.0189457783052
270,106.41668701171876,-2.25,JJA,-0.056409,0.06834847,0.0886199110377622,309.5333598390116
271,106.41668701171876,-2.166664123535156,JJA,-0.06294361,0.07495872,0.0978810898175459,310.0205263983994
272,106.41668701171876,-2.0833282470703125,JJA,-0.0711795,0.08259309,0.1090327461637012,310.75507195049386
273,106.41668701171876,-2.0,JJA,-0.065706484,0.099279396,0.1190535195186058,303.49794737195026
