,longitude,latitude,season,uo,vo,speed(m/s),direction
49,105.0,-2.0833282470703125,MAM,-0.0019828107,0.01806545,0.0181739379875285,276.2635451656488
50,105.0,-2.0,MAM,0.0043159253,0.042994138,0.0432102200128421,264.26762163963144
51,105.0,-1.916664123535156,MAM,0.011250688,0.0669157,0.0678549105589517,260.4559943621212
52,105.0,-1.8333282470703125,MAM,0.013166275,0.08145739,0.0825145876981017,260.8184680128337
53,105.0,-1.75,MAM,0.023846567,0.088681236,0.0918314781334438,254.94907407203812
54,105.0,-1.6666641235351562,MAM,0.028889172,0.0838662,0.0887024450693755,250.9928399661692
55,105.0,-1.5833282470703125,MAM,0.027948545,0.07094353,0.0762502827304786,248.49780098156992
56,105.0,-1.5,MAM,0.030704651,0.050136175,0.0587912547634631,238.51565226375263
57,105.0,-1.4166641235351562,MAM,0.026656786,0.032230362,0.0418255959252326,230.40684842859983
58,105.08334350585938,-2.3333282470703125,MAM,0.033062976,-0.0025525799,0.0331613637554679,175.58531825107983
59,105.08334350585938,-2.25,MAM,0.013603843,-0.0040799147,0.0142024733172755,163.30554026206983
60,105.08334350585938,-2.166664123535156,MAM,-0.0035072218,-0.0043594707,0.0055951398140308,51.18310206846394
61,105.08334350585938,-2.0833282470703125,MAM,-0.007942665,-0.006058779,0.009989731241283,37.33690867502068
62,105.08334350585938,-2.0,MAM,-0.010250587,0.0023230861,0.0105105310461737,347.23077919544903
63,105.08334350585938,-1.916664123535156,MAM,-0.010714223,0.007812843,0.0132602824342612,323.90035886869646
64,105.08334350585938,-1.8333282470703125,MAM,-0.0037874253,0.0059977304,0.007093473081232,302.27144466277554
65,105.08334350585938,-1.75,MAM,0.015263453,0.005489375,0.0162205497864232,199.7807032306308
66,105.08334350585938,-1.6666641235351562,MAM,0.03294156,0.007989605,0.0338966099085089,193.6331916778444
67,105.08334350585938,-1.5833282470703125,MAM,0.040141985,0.009911363,0.041347479684474,193.86936593884744
68,105.08334350585938,-1.5,MAM,0.044652116,0.007755204,0.045320576478671,189.852876531272
69,105.08334350585938,-1.4166641235351562,MAM,0.039436273,0.0059446576,0.0398818076585273,188.57227502327996
70,105.16668701171876,-2.3333282470703125,MAM,0.042702314,0.008756731,0.0435909160119508,191.5886757155852
71,105.16668701171876,-2.25,MAM,0.0059238505,0.006795926,0.0090153543992361,228.92209532322207
72,105.16668701171876,-2.166664123535156,MAM,0.0021458368,-0.019503903,0.0196215913678183,96.2784811834307
73,105.16668701171876,-2.0833282470703125,MAM,-0.0031002844,-0.019752374,0.0199942002089795,81.07977116463584
74,105.16668701171876,-2.0,MAM,-0.013011745,-0.0037262589,0.0135347890022288,15.980471986994589
75,105.16668701171876,-1.916664123535156,MAM,-0.018793616,-0.0028383797,0.0190067462148792,8.588412927886708
76,105.16668701171876,-1.8333282470703125,MAM,-0.012364362,-0.007474563,0.0144480635279615,31.15400090592556
77,105.16668701171876,-1.75,MAM,-0.004747312,-0.017603477,0.0182323715877796,74.90749594044655
78,105.16668701171876,-1.6666641235351562,MAM,0.017272929,-0.016961303,0.0242082604847364,135.52153532927343
79,105.16668701171876,-1.5833282470703125,MAM,0.02691997,-0.017733183,0.0322358583585483,146.62562124513752
80,105.16668701171876,-1.5,MAM,0.033348065,-0.01825592,0.038018049059501,151.30213131697744
81,105.16668701171876,-1.4166641235351562,MAM,0.031205071,-0.018274607,0.0361623798597311,149.64550595878757
82,105.25,-2.3333282470703125,MAM,0.054443087,0.0050513446,0.0546769220453887,185.30084738046693
83,105.25,-2.25,MAM,0.016533623,-0.010913298,0.019810622472374,146.57251713527552
84,105.25,-2.166664123535156,MAM,0.012301481,-0.020931998,0.0242791057303469,120.4422366087842
85,105.25,-2.0833282470703125,MAM,0.009512014,-0.016058616,0.0186643392106887,120.6395684530034
86,105.25,-1.916664123535156,MAM,-0.011602177,-0.0033986974,0.0120897334609202,16.327216880340103
87,105.25,-1.8333282470703125,MAM,-0.008945919,-0.0026074399,0.009318165569825,16.249659373136694
88,105.25,-1.75,MAM,-0.00930605,-0.0031747383,0.009832676638433,18.83696110177908
89,105.25,-1.6666641235351562,MAM,0.0076859156,-0.0066431547,0.0101589764729747,139.1622145401745
90,105.25,-1.5833282470703125,MAM,0.013857686,-0.015601559,0.0208672974892552,131.61226555147312
91,105.25,-1.5,MAM,0.0136891715,-0.024975054,0.0284806379608906,118.72775500971308
92,105.25,-1.4166641235351562,MAM,0.01708152,-0.025272759,0.0305039452035713,124.05423498691442
93,105.33334350585938,-2.3333282470703125,MAM,0.07001635,0.012784015,0.0711738737658891,190.34743337705785
94,105.33334350585938,-2.25,MAM,0.039296463,0.007992168,0.0401009570166422,191.4960968481292
95,105.33334350585938,-2.166664123535156,MAM,0.021572467,-0.011136367,0.024277355754381,152.69583392909917
96,105.33334350585938,-1.8333282470703125,MAM,-0.009050813,-0.0024886327,0.009386719803876,15.374245052247858
97,105.33334350585938,-1.75,MAM,-0.0027582129,-0.0032792476,0.0042849974590228,49.93242249915821
98,105.33334350585938,-1.6666641235351562,MAM,0.0047586923,-0.0005477315,0.0047901108757701,173.43407738011902
99,105.33334350585938,-1.5833282470703125,MAM,0.004920389,0.0043298,0.0065541891909923,221.3468432262456
100,105.33334350585938,-1.5,MAM,0.0076870713,-0.0040178075,0.0086737444208565,152.40524666064238
101,105.33334350585938,-1.4166641235351562,MAM,0.008196175,-0.018800296,0.0205092275407495,113.55527067088468
102,105.41668701171876,-2.3333282470703125,MAM,0.07756492,0.010023566,0.0782099014828861,187.36341534095857
103,105.41668701171876,-2.25,MAM,0.05736293,0.010200925,0.0582628922131447,190.0835711748897
104,105.41668701171876,-2.166664123535156,MAM,0.02483546,0.00011651632,0.024835733318435,180.26880292940885
105,105.41668701171876,-1.5833282470703125,MAM,0.0020836953,0.0034364983,0.004018868829552,238.7697822016487
106,105.41668701171876,-1.5,MAM,0.013955777,0.0025040056,0.0141786373011852,190.1720208389747
107,105.41668701171876,-1.4166641235351562,MAM,0.013347434,-0.0075888196,0.0153539629185985,150.37916352937955
108,105.5,-2.3333282470703125,MAM,0.08198103,-0.021078432,0.084647442816895,165.58080299989837
109,105.5,-2.25,MAM,0.06318132,-0.009967316,0.0639626968254642,171.03505518733795
110,105.5,-2.166664123535156,MAM,0.03322475,-0.004959443,0.0335928576848226,171.51017034160984
111,105.5,-1.5833282470703125,MAM,0.004433729,-0.0018304507,0.0047967178998322,157.56687524007836
112,105.5,-1.5,MAM,0.017727513,0.0051923883,0.0184722931284436,196.32530700505808
113,105.5,-1.4166641235351562,MAM,0.025296502,0.004181432,0.0256397618359966,189.38594156844547
114,105.58334350585938,-2.5833282470703125,MAM,0.03459647,-0.03999034,0.0528785687190614,130.8637602141344
115,105.58334350585938,-2.5,MAM,0.017089637,-0.05021244,0.0530409730637115,108.79583612491982
116,105.58334350585938,-2.416664123535156,MAM,0.026379073,-0.05916659,0.0647807136775092,114.0294189258622
117,105.58334350585938,-2.3333282470703125,MAM,0.085607976,-0.03559653,0.0927137449510992,157.42204019864016
118,105.58334350585938,-2.25,MAM,0.055719946,-0.013041773,0.0572258702443785,166.82653548089058
119,105.58334350585938,-2.166664123535156,MAM,0.039302632,-0.013201849,0.0414606524206533,161.43267566090157
120,105.58334350585938,-1.5833282470703125,MAM,0.0068020727,-0.0020214154,0.0070960773132373,163.44929381896358
121,105.58334350585938,-1.5,MAM,0.018212182,0.0029705167,0.0184528464651419,189.2637126302101
122,105.58334350585938,-1.4166641235351562,MAM,0.04256444,0.006108832,0.0430005741928851,188.16729656525868
123,105.66668701171876,-2.666664123535156,MAM,0.040145423,-0.03863298,0.0557150081354147,136.09986941580777
124,105.66668701171876,-2.5833282470703125,MAM,0.03604034,-0.038894128,0.0530250818028221,132.81901398838002
125,105.66668701171876,-2.5,MAM,0.030775825,-0.048827007,0.0577167914649512,122.22336743082354
126,105.66668701171876,-2.416664123535156,MAM,0.027569328,-0.0684736,0.0738153218737924,111.93105266892248
127,105.66668701171876,-2.3333282470703125,MAM,0.06130498,-0.043839242,0.0753669669811314,144.43140942460104
128,105.66668701171876,-2.25,MAM,0.045221362,-0.016664062,0.0481940094148109,159.77116895579962
129,105.66668701171876,-2.166664123535156,MAM,0.039843813,-0.02075126,0.0449237601494639,152.488818535259
130,105.66668701171876,-1.75,MAM,0.00712641,-0.00061818335,0.0071531720336027,175.0422645848612
131,105.66668701171876,-1.6666641235351562,MAM,0.007379123,-0.0022274011,0.0077079680791639,163.2034689713564
132,105.66668701171876,-1.5833282470703125,MAM,0.012879528,-0.0015466383,0.0129720596488688,173.1524248390036
133,105.66668701171876,-1.5,MAM,0.017311206,0.0007658607,0.0173281388436912,182.53315632909417
134,105.66668701171876,-1.4166641235351562,MAM,0.05777593,0.0021262863,0.0578150428590558,182.1076644618384
135,105.75,-2.666664123535156,MAM,0.05730853,-0.044079635,0.0722999435165348,142.43382604317216
136,105.75,-2.5833282470703125,MAM,0.05325756,-0.04599917,0.0703725183423365,139.18244856868657
137,105.75,-2.5,MAM,0.01993952,-0.07604426,0.0786149727264342,104.6927261240662
138,105.75,-2.416664123535156,MAM,0.042664267,-0.067527264,0.0798759729954695,122.28502571683882
139,105.75,-2.3333282470703125,MAM,0.039457116,-0.045564458,0.0602742385756238,130.89133798963593
140,105.75,-2.25,MAM,0.040377714,-0.034235507,0.0529379800088069,139.70601314252175
141,105.75,-2.166664123535156,MAM,0.03934377,-0.03127626,0.0502606871958641,141.517118383592
142,105.75,-1.75,MAM,0.0076180217,0.0006869836,0.0076489346374733,185.152923170773
143,105.75,-1.6666641235351562,MAM,0.015143318,0.0020140472,0.0152766641048676,187.57582515776608
144,105.75,-1.5833282470703125,MAM,0.024018366,0.007086708,0.0250420313790079,196.4388901806464
145,105.75,-1.5,MAM,0.025809411,0.007764235,0.0269519765750518,196.74284257407288
146,105.75,-1.4166641235351562,MAM,0.07094421,0.004600869,0.0710932410857689,183.71054584696176
147,105.83334350585938,-3.5833282470703125,MAM,-0.0036063294,-0.018382004,0.0187324233028543,78.90022932049492
148,105.83334350585938,-3.5,MAM,-0.012015249,-0.019933661,0.0232748157757461,58.92003347344728
149,105.83334350585938,-2.916664123535156,MAM,0.062130425,-0.049932845,0.0797087116974967,141.21193181881466
150,105.83334350585938,-2.8333282470703125,MAM,0.077838644,-0.09064481,0.1194794378949568,130.6533943407217
151,105.83334350585938,-2.75,MAM,0.07330504,-0.10475623,0.1278573291337438,124.98309155882656
152,105.83334350585938,-2.666664123535156,MAM,0.07308069,-0.07249118,0.1029357004574627,135.23202456865494
153,105.83334350585938,-2.5833282470703125,MAM,0.0620869,-0.057387743,0.0845466510173173,137.25238717512013
154,105.83334350585938,-2.5,MAM,0.0106849475,-0.06514385,0.0660143112961141,99.31476039274058
155,105.83334350585938,-2.416664123535156,MAM,0.012604443,-0.073650084,0.0747208595811591,99.711491408291
156,105.83334350585938,-2.3333282470703125,MAM,0.034183163,-0.054210443,0.0640879143282165,122.23406204984256
157,105.83334350585938,-2.25,MAM,0.03980459,-0.041706905,0.0576530251569432,133.66307397679202
158,105.83334350585938,-2.166664123535156,MAM,0.039646454,-0.03950055,0.0559654783333138,135.10562211482377
159,105.83334350585938,-1.5,MAM,0.035391215,0.000665889,0.0353974788274044,181.0778982346816
160,105.83334350585938,-1.4166641235351562,MAM,0.08254906,-3.3848402e-05,0.082549066939596,179.97650644999263
161,105.91668701171876,-3.5833282470703125,MAM,-0.0025537016,-0.019878557,0.0200419165816069,82.67958429710755
162,105.91668701171876,-3.5,MAM,-0.013995932,-0.022146037,0.0261979592211682,57.70778531108272
163,105.91668701171876,-3.416664123535156,MAM,-0.02027819,-0.025448956,0.0325400422735748,51.45152701238192
164,105.91668701171876,-2.916664123535156,MAM,0.057279143,-0.036532376,0.0679375795787561,147.47045517666626
165,105.91668701171876,-2.8333282470703125,MAM,0.082449034,-0.058574207,0.1011374358643326,144.60889927627605
166,105.91668701171876,-2.75,MAM,0.081035405,-0.08357312,0.1164096355550021,134.1167599523102
167,105.91668701171876,-2.666664123535156,MAM,0.073679894,-0.06889086,0.1008696057858403,136.92387496859456
168,105.91668701171876,-2.5833282470703125,MAM,0.0502542,-0.06324265,0.0807781987708472,128.47153698799875
169,105.91668701171876,-2.5,MAM,0.025732167,-0.06531652,0.0702025085265924,111.50251009691344
170,105.91668701171876,-1.5,MAM,0.038873415,-0.0064393403,0.0394031407030128,170.5944221499199
171,105.91668701171876,-1.4166641235351562,MAM,0.0962186,-7.4890755e-05,0.0962186291452189,179.9554044299174
172,106.0,-3.5833282470703125,MAM,0.00192802,-0.020399878,0.0204907853323215,95.39906403286624
173,106.0,-3.5,MAM,-0.010084116,-0.024869688,0.026836370408809,67.92851907770158
174,106.0,-3.416664123535156,MAM,-0.015970882,-0.028401146,0.0325836487516551,60.64954564164698
175,106.0,-3.3333282470703125,MAM,-0.016785208,-0.0349429,0.0387653126907711,64.3421837827095
176,106.0,-3.0,MAM,0.05876995,-0.05758281,0.0822781078446666,135.58456500397028
177,106.0,-2.916664123535156,MAM,0.06838385,-0.053626932,0.0869033876011466,141.89629327180347
178,106.0,-2.8333282470703125,MAM,0.080057405,-0.060525075,0.100361709825459,142.9099558360234
179,106.0,-1.5833282470703125,MAM,0.036887977,-0.02226902,0.0430886539464036,148.8809062031804
180,106.0,-1.5,MAM,0.05495279,-0.020112976,0.0585178684878446,159.8971398787951
181,106.0,-1.4166641235351562,MAM,0.09830047,-0.011619377,0.0989848085520653,173.258766224667
182,106.08334350585938,-3.5833282470703125,MAM,0.005981757,-0.025055096,0.0257592556642513,103.42767659528516
183,106.08334350585938,-3.5,MAM,-0.006858634,-0.023969557,0.0249315166630954,74.03208911203751
184,106.08334350585938,-3.416664123535156,MAM,-0.0065235337,-0.023568673,0.0244548326290728,74.52853249420207
185,106.08334350585938,-3.3333282470703125,MAM,-0.0072408295,-0.03530137,0.0360363196750857,78.40856778384263
186,106.08334350585938,-3.25,MAM,0.0022331348,-0.04738679,0.0474393798182382,92.69810652572956
187,106.08334350585938,-3.166664123535156,MAM,0.010344308,-0.053555377,0.0545452391470694,100.93214897389352
188,106.08334350585938,-3.0833282470703125,MAM,0.03208497,-0.0671787,0.0744474514915782,115.52943461012524
189,106.08334350585938,-3.0,MAM,0.06549989,-0.06543966,0.0925882535256373,135.02635509711683
190,106.08334350585938,-2.916664123535156,MAM,0.08678828,-0.052131344,0.1012417037223531,149.00791467406623
191,106.08334350585938,-2.8333282470703125,MAM,0.07973759,-0.05631463,0.097618752353454,144.7683707528729
192,106.08334350585938,-1.75,MAM,0.011488264,-0.015422325,0.0192309208864089,126.6828419570777
193,106.08334350585938,-1.6666641235351562,MAM,0.022091899,-0.017210703,0.028004647813897,142.07961175797024
194,106.08334350585938,-1.5833282470703125,MAM,0.04692796,-0.0248433,0.0530982389976503,152.10360072047928
195,106.08334350585938,-1.5,MAM,0.072620206,-0.030896386,0.0789194588637265,156.95259327396042
196,106.08334350585938,-1.4166641235351562,MAM,0.0847055,-0.025510825,0.0884636870271108,163.2392314718488
197,106.16668701171876,-3.5833282470703125,MAM,0.010472853,-0.03949948,0.0408642823285813,104.84966883807874
198,106.16668701171876,-3.5,MAM,0.003265901,-0.038514197,0.0386524188104264,94.84693377486636
199,106.16668701171876,-3.416664123535156,MAM,0.0015997725,-0.03432512,0.0343623796478962,92.66842277119994
200,106.16668701171876,-3.3333282470703125,MAM,0.007037447,-0.040161666,0.0407735830676354,99.9389183222918
201,106.16668701171876,-3.25,MAM,0.008684568,-0.046811104,0.0476098853080475,100.51022682162365
202,106.16668701171876,-3.166664123535156,MAM,0.010050397,-0.051487587,0.0524593375381368,101.04526942983226
203,106.16668701171876,-3.0833282470703125,MAM,0.027955592,-0.058301892,0.0646577585046847,115.61758587655926
204,106.16668701171876,-3.0,MAM,0.07719379,-0.063745946,0.100112071429968,140.45040851219653
205,106.16668701171876,-2.916664123535156,MAM,0.07899985,-0.05801744,0.0980153031121982,143.70646321957892
206,106.16668701171876,-2.166664123535156,MAM,0.0076878094,-0.013222558,0.0152950466960415,120.17441280918204
207,106.16668701171876,-2.0833282470703125,MAM,0.0031063212,-0.011887604,0.0122867554813459,104.64436956197844
208,106.16668701171876,-2.0,MAM,0.004111858,-0.015195103,0.0157416178137055,105.14183370919416
209,106.16668701171876,-1.916664123535156,MAM,0.003728172,-0.019204024,0.0195625612907451,100.98645247360663
210,106.16668701171876,-1.8333282470703125,MAM,0.006985062,-0.022222277,0.0232942200171753,107.44934203808243
211,106.16668701171876,-1.75,MAM,0.020589205,-0.026462331,0.0335286493089952,127.88495466605552
212,106.16668701171876,-1.6666641235351562,MAM,0.028906753,-0.030093074,0.0417276104249031,133.84809783534732
213,106.16668701171876,-1.5833282470703125,MAM,0.06516423,-0.028292898,0.0710412904495076,156.53055791750305
214,106.16668701171876,-1.5,MAM,0.074070305,-0.029866703,0.0798650739114616,158.03967249150134
215,106.16668701171876,-1.4166641235351562,MAM,0.077410154,-0.029683411,0.0829061929586604,159.020364164928
216,106.25,-3.5833282470703125,MAM,0.007200325,-0.06759824,0.0679806349720508,96.08001843907589
217,106.25,-3.5,MAM,0.0014903938,-0.051689465,0.0517109472516729,91.65158648251412
218,106.25,-3.416664123535156,MAM,0.0010445231,-0.040462498,0.0404759777263803,91.4787390713265
219,106.25,-3.3333282470703125,MAM,0.010012057,-0.041690882,0.0428762279976815,103.5038484959208
220,106.25,-3.25,MAM,0.0115680555,-0.039973177,0.0416133967313942,106.14020271267552
221,106.25,-3.166664123535156,MAM,0.02275657,-0.046579026,0.0518407864646513,116.03820609944071
222,106.25,-3.0833282470703125,MAM,0.037025563,-0.060522597,0.0709498207403752,121.45680561711733
223,106.25,-3.0,MAM,0.062941745,-0.06354407,0.0894399915910658,134.7271597646185
224,106.25,-2.916664123535156,MAM,0.062252786,-0.05894728,0.0857332559988257,136.5622483729461
225,106.25,-2.3333282470703125,MAM,0.011732756,-0.014093639,0.0183381630382614,129.7769047259158
226,106.25,-2.25,MAM,0.0075813234,-0.017551564,0.0191189399115506,113.36172477141832
227,106.25,-2.166664123535156,MAM,0.0065618884,-0.018801225,0.0199134236351934,109.2396959833752
228,106.25,-2.0833282470703125,MAM,0.0028948898,-0.015333761,0.0156046343551928,100.69114476210684
229,106.25,-2.0,MAM,0.005199151,-0.017063783,0.0178382695739214,106.9454143763606
230,106.25,-1.916664123535156,MAM,0.008322661,-0.024313394,0.025698400999287,108.89646818984392
231,106.25,-1.8333282470703125,MAM,0.015536159,-0.033503413,0.036930352274543,114.8780364901381
232,106.25,-1.75,MAM,0.035724714,-0.042907476,0.0558328459517547,129.78072544557833
233,106.25,-1.6666641235351562,MAM,0.05362834,-0.04454369,0.0697146983782595,140.286983723712
234,106.25,-1.5833282470703125,MAM,0.06853485,-0.03515798,0.0770266786393058,152.84243983690976
235,106.25,-1.5,MAM,0.06753238,-0.031769484,0.0746319131611313,154.80614195935047
236,106.25,-1.4166641235351562,MAM,0.079234414,-0.035840403,0.0869633649827661,155.66115312117307
237,106.33334350585938,-3.5833282470703125,MAM,-0.004357731,-0.053963184,0.0541388497004343,85.38316764843721
238,106.33334350585938,-3.5,MAM,-0.0068411054,-0.05014953,0.0506139909739867,82.23199273921287
239,106.33334350585938,-3.416664123535156,MAM,-0.00054729293,-0.054464683,0.0544674326900186,89.42427793664656
240,106.33334350585938,-3.3333282470703125,MAM,0.011973,-0.056003794,0.0572693432072905,102.06754890358027
241,106.33334350585938,-3.25,MAM,0.018844346,-0.052177187,0.0554758345534403,109.85772451920576
242,106.33334350585938,-3.166664123535156,MAM,0.034469467,-0.047414057,0.0586194247367145,126.016714985291
243,106.33334350585938,-3.0833282470703125,MAM,0.034731522,-0.044969548,0.0568202329083645,127.6801381040121
244,106.33334350585938,-3.0,MAM,0.04154136,-0.0515386,0.0661960110626735,128.86965560408166
245,106.33334350585938,-2.916664123535156,MAM,0.053825792,-0.05516485,0.0770738383626361,134.29610000854723
246,106.33334350585938,-2.416664123535156,MAM,0.013472882,-0.013808087,0.0192920143060669,134.29603434050102
247,106.33334350585938,-2.3333282470703125,MAM,0.013324163,-0.015218494,0.0202271075361408,131.20293826071637
248,106.33334350585938,-2.25,MAM,0.009137115,-0.018251615,0.0204109852930094,116.59344149594264
249,106.33334350585938,-2.166664123535156,MAM,0.0077350754,-0.021752367,0.0230867247903719,109.57523143984812
250,106.33334350585938,-2.0833282470703125,MAM,0.009229532,-0.024420492,0.0261064109073056,110.70368934161829
251,106.33334350585938,-2.0,MAM,0.011246562,-0.030531278,0.0325368113547275,110.22187923759948
252,106.33334350585938,-1.916664123535156,MAM,0.019645967,-0.03857369,0.0432884924614058,116.99020017593998
253,106.33334350585938,-1.8333282470703125,MAM,0.032835312,-0.03617902,0.0488577445477965,132.22621867941083
254,106.33334350585938,-1.75,MAM,0.046309177,-0.03390288,0.0573929015359193,143.79219699847692
255,106.33334350585938,-1.6666641235351562,MAM,0.072845325,-0.040188096,0.0831956996151895,151.1148823973159
256,106.33334350585938,-1.5833282470703125,MAM,0.07785152,-0.036024943,0.0857826071209289,155.16817386465965
257,106.33334350585938,-1.5,MAM,0.0649139,-0.032793425,0.0727270454263104,153.19785200645094
258,106.33334350585938,-1.4166641235351562,MAM,0.0827433,-0.041640505,0.0926303694883326,153.28620709068093
259,106.41668701171876,-3.5833282470703125,MAM,0.0062546227,-0.05681507,0.0571583107187769,96.28224559072694
260,106.41668701171876,-3.5,MAM,0.012289703,-0.066584624,0.0677092973900156,100.45754334309127
261,106.41668701171876,-3.416664123535156,MAM,0.019651417,-0.085396424,0.0876283482789426,102.95928924040162
262,106.41668701171876,-3.3333282470703125,MAM,0.031261295,-0.09514455,0.1001486593009588,108.18878170417268
263,106.41668701171876,-3.25,MAM,0.04365511,-0.08192214,0.0928278280005069,118.05250078383776
264,106.41668701171876,-3.166664123535156,MAM,0.05575117,-0.056369133,0.0792822307427117,134.68421140213923
265,106.41668701171876,-3.0833282470703125,MAM,0.029197492,-0.04135262,0.050621465011934,125.22444236751136
266,106.41668701171876,-3.0,MAM,0.03304891,-0.045499716,0.0562357058128441,125.99293711126674
267,106.41668701171876,-2.5,MAM,0.010936578,-0.009938148,0.0147775344364338,137.73834790477446
268,106.41668701171876,-2.416664123535156,MAM,0.013635417,-0.01272236,0.0186489420808122,136.9839837793972
269,106.41668701171876,-2.3333282470703125,MAM,0.014497419,-0.014453196,0.0204712000692674,135.08752108674253
270,106.41668701171876,-2.25,MAM,0.01420675,-0.016949397,0.0221159174402987,129.96927298583108
271,106.41668701171876,-2.166664123535156,MAM,0.019459415,-0.02286568,0.0300251253786662,130.3988315820444
